z_real,z_imag,target_real,target_imag
0.02972972972972973,0.0,0.0,0.0
0.061389961389961396,0.0,0.0,0.0
0.09111969111969112,0.0,0.3046681203251421,0.0
0.12084942084942085,0.0,0.5631974749131301,0.0
0.15250965250965254,0.0,0.7467525125100053,0.0
0.18262548262548264,0.0,0.7985408591468058,0.0
0.21235521235521237,0.0,0.8219860802054527,0.0
0.24208494208494208,0.0,0.8779244154722243,0.0
0.2733590733590734,0.0,0.927253292669634,0.0
0.3034749034749035,0.0,0.9362333201603776,0.0
0.3343629343629344,0.0,0.9763593866527245,0.0
0.36486486486486486,0.0,0.972989428251852,0.0
0.3953667953667954,0.0,0.9310783041877899,0.0
0.4254826254826255,0.0,0.9336448179432334,0.0
0.4552123552123552,0.0,0.9314302403530237,0.0
0.48146718146718154,0.0,0.962282674027463,0.0
0.5150579150579151,0.0,0.9355346160100029,0.0
0.5447876447876447,0.0,0.9825067120545375,0.0
0.5633204633204634,0.0,0.941119795291465,0.0
0.5783783783783785,0.0,0.951879784343532,0.0
0.6081081081081081,0.0,0.9742891972042935,0.0
0.6378378378378379,0.0,0.9818881118956135,0.0
0.6602316602316604,0.0,0.9688288450750753,0.0
0.6903474903474903,0.0,0.9467722756209304,0.0
0.7200772200772201,0.0,0.9817300648503533,0.0
0.7575289575289577,0.0,0.9188619430890727,0.0
0.8023166023166024,0.0,0.9981470456917911,0.0
0.8544401544401544,0.0,0.9311288445854787,0.0
0.888030888030888,0.0,0.9784346209786375,0.0
0.9104247104247104,0.0,0.9689693082240179,0.0
0.9664092664092665,0.0,0.9497555356050261,0.0
1.0,0.0,1.0,0.0
