z_real,z_imag,target_real,target_imag
0.05876393110435664,0.0,0.3652814818175185,0.0
0.1182033096926714,0.0,0.6488739053315218,0.0
0.17696724079702805,0.0,0.8774333464569555,0.0
0.23573117190138468,0.0,0.9255381845563392,0.0
0.29449510300574133,0.0,0.9088800231636012,0.0
0.353596757852077,0.0,0.8871885410524569,0.0
0.4116852414724755,0.0,0.8875783458071254,0.0
0.4707868963188112,0.0,0.8926073969021205,0.0
0.5295508274231678,0.0,0.9063888858492498,0.0
0.5883147585275246,0.0,0.9022835656419251,0.0
0.6470786896318811,0.0,0.9131040297624703,0.0
0.7058426207362377,0.0,0.9443760383403416,0.0
0.7649442755825734,0.0,0.9592173456097374,0.0
0.8237082066869301,0.0,0.9775565562628119,0.0
0.8824721377912867,0.0,0.9892036714350992,0.0
0.9412360688956434,0.0,0.9858297366478763,0.0
1.0,0.0,1.0,0.0
