# Acoustic impedance: bone (Szabo 2004)
# re(z) im(z) re(|z|^2) im(|z|^2)
1.7677669529663689 1.7677669529663689 6.250000000000001 0.0
1.7241379310344827 1.8103448275862066 6.249999999999998 0.0
1.6816819849907814 1.8498501834898593 6.250000000000001 0.0
1.6404467873119666 1.8865138054087618 6.25 0.0
1.6004609991611998 1.9205531989934397 6.25 0.0
1.5617376188860608 1.952172023607576 6.250000000000001 0.0
1.5242769021242308 1.9815599727615005 6.250000000000001 0.0
1.488068876564344 2.0088929833618643 6.25 0.0
1.4530954842977413 2.0343336780168375 6.250000000000002 0.0
1.419332389509149 2.058031964788266 6.25 0.0
1.386750490563073 2.080125735844609 6.249999999999999 0.0
1.3553171745552328 2.1007416205606106 6.25 0.0
1.3249973500079502 2.11999576001272 6.250000000000002 0.0
1.2957542902333605 2.1379945788850447 6.25 0.0
1.2675503164084845 2.154835537894424 6.25 0.0
1.2403473458920846 2.170607855311148 6.25 0.0
1.2141073279465804 2.1853931903038446 6.250000000000002 0.0
1.1887925859136852 2.199266283940317 6.249999999999998 0.0
1.1643660820815558 2.212295555954956 6.25 0.0
1.1407916189906884 2.2245436570318424 6.25 0.0
1.118033988749895 2.23606797749979 6.250000000000001 0.0
1.0960590800535361 2.2469211141097487 6.249999999999998 0.0
1.0748339509808695 2.257151297059826 6.250000000000001 0.0
1.0543268742889618 2.266802779721268 6.25 0.0
1.03450736075296 2.2759161936565118 6.25 0.0
1.015346165133619 2.284528871550643 6.250000000000001 0.0
0.996815278536125 2.2926751406330874 6.249999999999999 0.0
0.9788879102431687 2.3003865890714463 6.250000000000002 0.0
0.9615384615384616 2.307692307692308 6.250000000000002 0.0
0.9447424935665293 2.314619109237997 6.250000000000002 0.0
0.9284766908852593 2.3211917272131486 6.250000000000001 0.0
0.9127188220461404 2.3274329962176585 6.250000000000001 0.0
0.8974476982721725 2.333364015507649 6.25 0.0
0.8826431310856059 2.3390042973768557 6.25 0.0
0.8682858895589849 2.344371901809259 6.25 0.0
0.854357657716761 2.3494835587210927 6.25 0.0
0.8408409924953907 2.3543547789870938 6.250000000000001 0.0
0.8277192825727024 2.358999955332202 6.25 0.0
0.8149767082985104 2.3634324540656806 6.250000000000001 0.0
0.8025982028947445 2.367664698539497 6.25 0.0
0.7905694150420949 2.3717082451262845 6.25 0.0
0.7788766729290965 2.375573852433744 6.249999999999999 0.0
0.7675069498068958 2.379271544401377 6.249999999999999 0.0
0.7564478310670973 2.3828106678613565 6.249999999999999 0.0
0.745687482839867 2.3861999450875744 6.25 0.0
0.7352146220938077 2.3894475218048754 6.250000000000001 0.0
0.725018488207177 2.392561011083684 6.25 0.0
0.7150888159710918 2.3955475335031573 6.249999999999998 0.0
0.7054158099788754 2.3984137539281765 6.25 0.0
0.6959901203511648 2.401165915211519 6.249999999999999 0.0
0.686802819743445 2.4038098691020577 6.249999999999999 0.0
0.6778453815809603 2.4063511046124093 6.25 0.0
0.6691096594652366 2.408794774074851 6.249999999999998 0.0
0.6605878676965006 2.4111457170922272 6.250000000000001 0.0
0.6522725628569368 2.4134084825706656 6.249999999999999 0.0
0.6441566264008308 2.4155873490031157 6.25 0.0
0.6362332481991094 2.417686343156616 6.249999999999999 0.0
0.6284959109874799 2.4197092573017978 6.25 0.0
0.6209383756692595 2.4216596651101123 6.25 0.0
0.6135546674259701 2.4235409363325817 6.249999999999999 0.0
0.6063390625908325 2.42535625036333 6.250000000000002 0.0
0.5992860762423833 2.4271086087816522 6.249999999999999 0.0
0.592390450477518 2.428800846957824 6.250000000000001 0.0
0.5856471433253256 2.430435644800102 6.250000000000002 0.0
0.5790513182650993 2.432015536713417 6.249999999999999 0.0
0.5725983343138683 2.4335429208339403 6.250000000000002 0.0
0.5662837366506956 2.435020067597991 6.249999999999998 0.0
0.5601032477468142 2.4364491276986415 6.250000000000001 0.0
0.5540527589724203 2.4378321394786493 6.249999999999999 0.0
0.548128322652624 2.439171035804177 6.25 0.0
0.5423261445466405 2.4404676504598823 6.250000000000002 0.0
0.5366425767258278 2.4417237241025167 6.249999999999999 0.0
0.5310741108276092 2.4429409098070027 6.250000000000003 0.0
0.5256173716636744 2.444120778236086 6.25 0.0
0.5202691111621466 2.4452648224620885 6.249999999999999 0.0
0.5150262026246047 2.4463744624668724 6.249999999999999 0.0
0.5098856352800026 2.4474510493440125 6.25 0.0
0.5048445091185952 2.4484958692251872 6.250000000000001 0.0
0.49990002999000355 2.449510146951017 6.250000000000001 0.0
0.495049504950495 2.4504950495049505 6.25 0.0
0.4902903378454601 2.4514516892273006 6.250000000000002 0.0
0.48562002511389846 2.4523811268251876 6.25 0.0
0.48103615180252807 2.4532843741928936 6.250000000000002 0.0
0.47653638777786306 2.454162397055995 6.250000000000001 0.0
0.47211848412531116 2.4550161174516183 6.25 0.0
0.467780269724988 2.455846416056187 6.250000000000001 0.0
0.4635196479945617 2.456654134371177 6.25 0.0
0.45933459379001784 2.4574400767765954 6.249999999999999 0.0
0.4552231504557686 2.4582050124611503 6.249999999999999 0.0
0.4511834270160422 2.4589496772374297 6.25 0.0
0.4472135954999579 2.459674775249769 6.250000000000002 0.0
0.44331188839314084 2.4603809805819314 6.249999999999999 0.0
0.43947659620914376 2.4610689387712053 6.250000000000001 0.0
0.4357060651743399 2.4617392682350205 6.250000000000001 0.0
0.4319986950203131 2.4623925616157845 6.249999999999998 0.0
0.42835293687811926 2.463029387049186 6.25 0.0
0.4247672912691155 2.46365028936087 6.249999999999999 0.0
0.4212403061873559 2.464255791196032 6.249999999999999 0.0
0.4177705752688405 2.4648463940861594 6.250000000000001 0.0
0.4143567360431676 2.4654225794568467 6.249999999999998 0.0
0.41099746826339323 2.4659848095803594 6.250000000000001 0.0
0.40769149231013846 2.4665335284763374 6.249999999999999 0.0
0.40443756766620237 2.4670691627638344 6.250000000000001 0.0
0.4012344914581517 2.467592122467633 6.25 0.0
0.3980810970615512 2.4681028017816176 6.249999999999999 0.0
0.3949762527666822 2.4686015797917635 6.250000000000001 0.0
0.39191886050177094 2.469088821161157 6.249999999999998 0.0
0.3889078546109126 2.469564876779295 6.249999999999997 0.0
0.38594220068402396 2.470030084377753 6.249999999999998 0.0
0.38302089443630905 2.4704847691141936 6.250000000000001 0.0
0.3801429606348527 2.4709292441265425 6.249999999999998 0.0
0.3773074520700861 2.4713638110590637 6.25 0.0
0.3745134485699874 2.4717887605619167 6.250000000000001 0.0
0.3717600560549967 2.4722043727657277 6.249999999999999 0.0
0.3690464056317269 2.47261091773257 6.249999999999999 0.0
0.3663716527236559 2.473008655884677 6.25 0.0
0.3637349762370784 2.473397838412133 6.249999999999999 0.0
0.36113557776068644 2.473778707660702 6.249999999999997 0.0
0.35857268079723015 2.4741514975008885 6.250000000000001 0.0
0.3560455300257908 2.4745164336792462 6.250000000000002 0.0
0.3535533905932737 2.4748737341529163 6.25 0.0
0.3510955474337988 2.4752236094082813 6.249999999999999 0.0
0.3486713046147316 2.4755662627645942 6.249999999999999 0.0
0.3462799847081654 2.4759018906633825 6.25 0.0
0.34392092818671927 2.476230682944379 6.25 0.0
0.34159349284257756 2.476552823108687 6.249999999999999 0.0
0.3392970532287465 2.476868488569849 6.249999999999999 0.0
0.33703100012155707 2.4771778508934443 6.25 0.0
0.33479474000348763 2.4774810760258084 6.25 0.0
0.33258769456542764 2.477778324512436 6.25 0.0
0.3304093002275449 2.478069751706587 6.250000000000001 0.0
0.32825900767795985 2.4783555079685966 6.25 0.0
0.3261362814284683 2.4786357388563593 6.25 0.0
0.32404059938659086 2.4789105853074207 6.25 0.0
0.3219714524432603 2.4791801838131042 6.25 0.0
0.3199283440754919 2.4794446665850627 6.249999999999999 0.0
0.31791078996341365 2.4797041617146265 6.25 0.0
0.3159183176210574 2.4799587933253004 6.249999999999999 0.0
0.3139504660403478 2.480208681718748 6.250000000000001 0.0
