# X-ray scattering factor: Oxygen
# re(z) im(z) re(|z|^2) im(|z|^2)
2.4999511733054653 0.015624694833159158 6.250000000000002 0.0
2.4999512622906175 0.01561045071571586 6.249999999999999 0.0
2.499951406889988 0.015587276502636378 6.250000000000001 0.0
2.4999516065800207 0.015555216423222258 6.249999999999999 0.0
2.4999518607272546 0.01551431746276786 6.249999999999998 0.0
2.4999521685913026 0.015464629178972077 6.25 0.0
2.4999525293279112 0.015406203522496907 6.249999999999997 0.0
2.4999529419920963 0.01533909466240075 6.25 0.0
2.499953405541315 0.01526335881713732 6.249999999999999 0.0
2.4999539188386812 0.015179054091773055 6.250000000000001 0.0
2.4999544806561866 0.01508624032203634 6.249999999999998 0.0
2.4999550896779317 0.01498497892577169 6.250000000000001 0.0
2.4999557445033322 0.014875332762330966 6.250000000000001 0.0
2.4999564436503148 0.014757366000392541 6.249999999999999 0.0
2.499957185558466 0.014631143994657694 6.249999999999999 0.0
2.499957968592141 0.014496733171832228 6.249999999999999 0.0
2.499958791043518 0.014354200926259915 6.250000000000001 0.0
2.499959651135594 0.014203615525533644 6.249999999999998 0.0
2.4999605470251165 0.014045046026369743 6.250000000000003 0.0
2.4999614768054395 0.013878562200990988 6.250000000000001 0.0
2.499962438509322 0.01370423447422508 6.250000000000001 0.0
2.499963430111641 0.013522133871486567 6.250000000000001 0.0
2.49996444953204 0.013332331977772945 6.250000000000001 0.0
2.4999654946375043 0.013134900907768709 6.249999999999998 0.0
2.4999665632448744 0.012929913287115083 6.250000000000001 0.0
2.4999676531232855 0.012717442244868097 6.25 0.0
2.4999687619965623 0.012497561417133048 6.249999999999999 0.0
2.4999698875455514 0.012270344961829632 6.249999999999999 0.0
2.499971027410415 0.012035867584509015 6.249999999999999 0.0
2.4999721791928886 0.011794204575111386 6.249999999999999 0.0
2.499973340458508 0.011545431855520677 6.250000000000001 0.0
2.4999745087388243 0.01128962603774141 6.249999999999998 0.0
2.4999756815336154 0.011026864492491418 6.25 0.0
2.499976856313092 0.010757225427973176 6.25 0.0
2.499978030520138 0.010480787978555792 6.25 0.0
2.4999792015725673 0.010197632303068794 6.25 0.0
2.499980366865434 0.009907839692378472 6.249999999999999 0.0
2.4999815237733953 0.009611492685886569 6.249999999999999 0.0
2.4999826696531486 0.009308675196560633 6.249999999999999 0.0
2.49998380184595 0.0089994726440741 6.250000000000002 0.0
2.499984917680233 0.00868397209560347 6.249999999999999 0.0
2.4999860144743455 0.008362262413798314 6.25 0.0
2.4999870895394016 0.008034434411408739 6.249999999999999 0.0
