# Hydrogen atom psi_210 (Griffiths QM)
# re(z) im(z) re(|z|^2) im(|z|^2)
0.0067084216608428735 0.002012526498252862 4.905318408583579e-05 0.0
0.009814185209828437 0.002944255562948531 0.00010498687215276861 0.0
0.01276249615150338 0.0038287488454510138 0.00017754062573868104 0.0
0.015559236248480872 0.004667770874544262 0.0002638779175732848 0.0
0.01821009280408071 0.005463027841224212 0.00036145215312722293 0.0
0.02072056467923835 0.006216169403771505 0.00046798256268288486 0.0
0.023095968130840378 0.006928790439252114 0.0005814318808518658 0.0
0.025341442476636496 0.007602432742990948 0.0006999856904083774 0.0
0.02746195559173266 0.008238586677519798 0.0008220333153653033 0.0
0.029462309241528633 0.008838692772458589 0.0009461501557693752 0.0
0.03134714425582562 0.009404143276747686 0.0010710813637651397 0.0
0.033120945548696136 0.00993628366460884 0.001195726767103267 0.0
0.03478804698857819 0.010436414096573456 0.001319126952474681 0.0
0.03635263612292967 0.0109057908368789 0.0014404504268638828 0.0
0.03781875876165603 0.011345627628496809 0.001558981780556845 0.0
0.039190323423404685 0.011757097027021405 0.0016741107805338575 0.0
0.04047110564870408 0.012141331694611223 0.0017853223277471382 0.0
0.04166475218381175 0.012499425655143524 0.001892187216246906 0.0
0.042774785039027076 0.012832435511708122 0.0019943536362971226 0.0
0.043804605425116556 0.013141381627534967 0.0020915393675306642 0.0
0.04475749757139702 0.013427249271419106 0.002183524611850435 0.0
0.045636632428920625 0.013690989728676188 0.0022701454192031265 0.0
0.04644507126210775 0.013933521378632324 0.002351287662551071 0.0
0.04718576913207911 0.014155730739623732 0.0024268815213585974 0.0
0.04786157827484518 0.014358473482453555 0.002496896435705454 0.0
0.04847525137742166 0.014542575413226497 0.0025613364957536005 0.0
0.049029444754852006 0.014708833426455601 0.0026202362337363026 0.0
0.04952672143103315 0.014858016429309943 0.0026736567879208023 0.0
0.04996955412615795 0.014990866237847384 0.0027216824101280617 0.0
0.05036032815350739 0.015108098446052216 0.002764417290384555 0.0
0.05070134422824801 0.015210403268474403 0.002801982674140915 0.0
0.050994821190813604 0.01529844635724408 0.002834514249228527 0.0
0.05124289864737701 0.015372869594213101 0.002862159781346034 0.0
0.05144763952984563 0.015434291858953689 0.0028850769783802985 0.0
0.051611032577745374 0.01548330977332361 0.0029034315652777926 0.0
0.051734994744289255 0.015520498423286776 0.002917395552498884 0.0
0.051821373528861674 0.0155464120586585 0.002927145682315408 0.0
0.05187194923808518 0.015561584771425552 0.002932862038356749 0.0
0.05188843717757435 0.015566531153272303 0.002934726804876877 0.0
0.0518724897764214 0.01556174693292642 0.0029329231632093875 0.0
0.05182569864639877 0.01554770959391963 0.0029276343138041998 0.0
0.05174959657780764 0.015524878973342291 0.0029190426131027658 0.0
0.05164565947384522 0.015493697842153565 0.0029073288153123322 0.0
0.05151530822531032 0.015454592467593096 0.0028926714098881107 0.0
0.051359910527414065 0.015407973158224219 0.0028752460462285363 0.0
0.051180782640411676 0.015354234792123502 0.002855225037736721 0.0
0.05097919109572199 0.015293757328716597 0.002832776938003813 0.0
0.05075635434915343 0.015226906304746029 0.002808066182430341 0.0
0.05051344438280787 0.015154033314842361 0.0027812527891223765 0.0
0.05025158825718931 0.015075476477156792 0.0027524921133833947 0.0
0.04997186961499944 0.014991560884499832 0.00272193465057217 0.0
0.04967533013805981 0.014902599041417943 0.002689725882514504 0.0
0.049362970958758356 0.014808891287627506 0.002656006163043991 0.0
0.04903575402737789 0.014710726208213367 0.002620910638606523 0.0
0.04869460343662462 0.014608381030987386 0.0025845692001966467 0.0
0.04834040670463656 0.014502122011390967 0.0025471064632029417 0.0
0.04797401601771489 0.014392204805314467 0.0025086417720260818 0.0
0.04759624943398477 0.01427887483019543 0.0024692892265984843 0.0
0.047207892049157554 0.014162367614747266 0.002429157728180155 0.0
0.04680969712553199 0.014042909137659597 0.0023883510420326013 0.0
0.04640238718533903 0.01392071615560171 0.0023469678747829463 0.0
0.045986655069502766 0.013795996520850829 0.0023051019644847524 0.0
0.04556316496285869 0.013668949488857607 0.0022628421815616144 0.0
0.04513255338684028 0.013539766016052083 0.0022202726389854268 0.0
0.044695430160615265 0.01340862904818458 0.002177472810194256 0.0
0.04425237933162451 0.013275713799487351 0.0021345176533958867 0.0
0.043803960076448274 0.013141188022934482 0.002091477741033191 0.0
0.04335070757289828 0.013005212271869484 0.002048419393307325 0.0
0.04289313384420663 0.012867940153261988 0.002005404814764956 0.0
0.04243172857615855 0.012729518572847565 0.0019624922330572616 0.0
0.04196695990798982 0.012590087972396946 0.0019197360390715193 0.0
0.04149927519784642 0.012449782559353926 0.0018771869277217845 0.0
0.041029101763580635 0.01230873052907419 0.0018348920387636185 0.0
0.04055684759963446 0.012167054279890338 0.0017928950970697733 0.0
0.04008290207073992 0.012024870621221975 0.0017512365518696537 0.0
0.039607636583143806 0.011882290974943142 0.0017099537145156068 0.0
0.039131405234043896 0.011739421570213168 0.0016690808943941443 0.0
0.03865454543990347 0.011596363631971042 0.001628649532650463 0.0
0.03817737854429109 0.011453213563287327 0.0015886883334403665 0.0
0.03770021040587371 0.011310063121762111 0.0015492233924653915 0.0
0.037223331967172715 0.011166999590151815 0.001510278322584793 0.0
0.036747019804674215 0.011024105941402264 0.0014718743763323797 0.0
0.03627153666086767 0.010881460998260302 0.0014340305651973277 0.0
0.035797131958770004 0.010739139587631001 0.0013967637755562161 0.0
