# re(z) im(z) re(|z|^2) im(|z|^2)
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
1.0 0.3 1.09 0.0
0.8584460639058153 0.5941972360795806 1.09 0.0
0.6329459232738647 0.8302887800103016 1.0899999999999999 0.0
0.345550912165436 0.9851875796525427 1.0899999999999999 0.0
0.024364974905083214 1.0437463044235773 1.09 0.0
-0.2992035781688171 1.0002385809450547 1.09 0.0
-0.5935134441481409 0.8589189668504309 1.09 0.0
-0.8297844850070086 0.6336069037200065 1.09 0.0
-0.9849120958596486 0.3463353337870023 1.0899999999999999 0.0
-1.043726571004528 0.025196130241167014 1.0899999999999999 0.0
-1.0004765276024856 -0.298406966601775 1.09 0.0
-0.8593913251233242 -0.5928292758482638 1.0899999999999999 0.0
-0.6342674823729914 -0.8292796638072268 1.09 0.0
-0.34711953578475097 -0.984635987498212 1.09 0.0
-0.026027269599469383 -1.043706175720541 1.0900000000000003 0.0
0.2976101658040338 -1.0007138398214024 1.0899999999999999 0.0
0.5921447316138047 -0.8598631384249561 1.09 0.0
0.8287743167310824 -0.6349276588139217 1.09 0.0
0.9843592547433232 -0.34790351766139044 1.09 0.0
1.043685118584549 -0.026858392452934032 1.09 0.0
