# re(z) im(z) re(|z|^2) im(|z|^2)
1.0 0.0 1.0 0.0
0.9863435854035522 0.0493583180588479 0.9753099120283328 0.0
0.970437424905136 0.09736852080730586 0.9512294245007141 0.0
0.9523787826717955 0.14393797499319544 0.927743486328553 0.0
0.9322681668123085 0.18898011319812807 0.9048374180359595 0.0
0.9102089856772189 0.23241451111547176 0.8824969025845955 0.0
0.8863072050382693 0.2741669468085256 0.8607079764250577 0.0
0.8606710070246493 0.31416944223839355 0.8394570207692071 0.0
0.8334104516672051 0.3523602873904028 0.818730753077982 0.0
0.8046371418739022 0.3886840473654339 0.7985162187593772 0.0
0.774463892630508 0.4230915528381605 0.778800783071405 0.0
0.743004405189769 0.4555398743178977 0.7595721232249685 0.0
0.71037294698044 0.4859922806794804 0.7408182206817178 0.0
0.676684037934452 0.5144181824613098 0.7225273536420722 0.0
0.6420521438964407 0.5407930604553812 0.7046880897187134 0.0
0.6065913777448784 0.5650983801397264 0.6872892787909723 0.0
0.5704152088182873 0.5873214925272435 0.6703200460356393 0.0
0.5336361812035884 0.607455522026344 0.6537697851298471 0.0
0.49636564140662737 0.6254992419282063 0.6376281516217733 0.0
0.45871347588748607 0.6414569381527032 0.6218850564650202 0.0
0.42078785890539294 0.655338261900256 0.6065306597126334 0.0
0.38269501108002385 0.6671580718699847 0.5915553643668152 0.0
0.3445389690378364 0.6769362667155835 0.5769498103804868 0.0
0.30642136647390605 0.6846976084193809 0.5627048688069557 0.0
0.26844122692163214 0.6904715372720552 0.5488116360940264 0.0
0.2306947684847554 0.6942919791505267 0.5352614285189903 0.0
0.1932752207484773 0.6961971457896415 0.522045776761016 0.0
0.15627265404916885 0.6962293287444719 0.5091564206075491 0.0
0.11977382124531828 0.69443468773939 0.4965853037914095 0.0
0.08386201209605397 0.6908630340976161 0.4843245689553625 0.0
0.048616920317887086 0.6855676099407111 0.4723665527410148 0.0
0.014114523355325734 0.6786048638415567 0.46070378099896575 0.0
-0.019573025133218597 0.6700342236067915 0.44932896411722156 0.0
-0.052377490106189924 0.659917866855509 0.43823499246494935 0.0
-0.08423463735074913 0.6483204900503411 0.4274149319487266 0.0
-0.11508430317167875 0.6353090766249114 0.41686201967850844 0.0
-0.1448704516837481 0.6209526648381066 0.4065696597405992 0.0
-0.17354121986334875 0.6053221159707728 0.39653141907499284 0.0
-0.20104895054346167 0.5884898834643413 0.38674102345450123 0.0
-0.22735021356310683 0.5705297835836151 0.3771923535631569 0.0
-0.2524058153082637 0.5515167681675808 0.3678794411714424 0.0
-0.2761807969058631 0.5315267000127031 0.35879646540595167 0.0
-0.298644421355736 0.5106361314128222 0.3499377491111554 0.0
-0.3197701499073993 0.4889220863585455 0.34129775530099365 0.0
-0.33953560800917637 0.46646184687701797 0.3328710836980796 0.0
-0.3579225411764194 0.4433327439702194 0.32465246735834974 0.0
-0.37491676114348405 0.4196119535865643 0.3166367693790533 0.0
-0.39050808268057124 0.39537629803664753 0.3088189796880198 0.0
